id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
5080877,https://www.airbnb.com/rooms/5080877,Decoboco,"We renovated the house by ourselves.<br />We also have an atlea that displays my art works, such as potteries, textiles and so on. While your stay, we would love you to enjoy my art works as well.","DecobocoWe renovated the house by ourselves.<br />We also have an atlea that displays my art works, such as potteries, textiles and so on. While your stay, we would love you to enjoy my art works as well.","1 min to convinience store.<br />3 min to landromat.<br />2 min to superrmarket.<br />Within 30 min to Tokyo station, Shibuya, Shinjuku, Akihabara and Roppongi by train.<br /><br />There is a big park called Kiba Park within 15 min walking distance. Good for running, relaxing and reading. <br /><br /><br />Sendaibori Park is within 3 min walk by a local canal. There is a play area for kids on the water.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTA4MDg3Nw%3D%3D/original/874f6244-5f8b-451b-968e-e2631c616903.jpeg,35.68162,139.81859,Entire home,4,1,1 bath,1,2,"[""Paid parking off premises"", ""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Coffee"", ""Bed linens"", ""Freezer"", ""Carbon monoxide alarm"", ""Baby safety gates"", ""Shampoo"", ""Shared backyard \u2013 Not fully fenced"", ""First aid kit"", ""Crib"", ""Fire extinguisher"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Other gas stove"", ""Wine glasses"", ""Children\u2019s dinnerware"", ""Body soap"", ""Shared patio or balcony"", ""Iron"", ""Dining table"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Portable air conditioning"", ""Conditioner"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Toaster"", ""Kitchen"", ""Private entrance"", ""Dishes and silverware""]",13500,275,41,1,4.89,4.92,4.89,4.95,4.96,4.57,4.91,t,2.28,Tokyo
5128293,https://www.airbnb.com/rooms/5128293,ï¼Šæ–°å®¿ãƒ»å¤§ä¹…ä¿å¾’æ­©åœå†… ã‚³ãƒ³ãƒ“ãƒ‹å¾’æ­©1åˆ† å±‹ä¸Šã‹ã‚‰å¤œæ™¯ãƒ“ãƒ¥ãƒ¼ No3 ãƒ‰ãƒŸãƒˆãƒªãƒ¼ãƒ«ãƒ¼ãƒ ,â— About our Shinjuku Sharehouse â—<br />This Room are SHARING with other guests <br />Good location <br />Walking distance of Korean Town <br />Golden Gai & Kabukicho.<br />Don Quijote (24 hour Super market) and Convenience store<br /><br />â— Facility â—<br />Free Wi-Fi <br />Digital Keypad door lock<br /><br />â˜… Kitchen<br />Microwave<br />Refrigerator<br />Tableware <br />Pot (coffee & tea)<br /><br />â˜… Bathroom<br />Shampoo <br />Body Soap <br />Washing machine <br />Hair dryer<br />Towel<br /><br />â˜… Bedroom â˜…<br /> Digital Keypad door lock <br /> 8 Bed <br />Extra Sofa Bed ( For peak seasons ),ï¼Šæ–°å®¿ãƒ»å¤§ä¹…ä¿å¾’æ­©åœå†… ã‚³ãƒ³ãƒ“ãƒ‹å¾’æ­©1åˆ† å±‹ä¸Šã‹ã‚‰å¤œæ™¯ãƒ“ãƒ¥ãƒ¼ No3 ãƒ‰ãƒŸãƒˆãƒªãƒ¼ãƒ«ãƒ¼ãƒ â— About our Shinjuku Sharehouse â—<br />This Room are SHARING with other guests <br />Good location <br />Walking distance of Korean Town <br />Golden Gai & Kabukicho.<br />Don Quijote (24 hour Super market) and Convenience store<br /><br />â— Facility â—<br />Free Wi-Fi <br />Digital Keypad door lock<br /><br />â˜… Kitchen<br />Microwave<br />Refrigerator<br />Tableware <br />Pot (coffee & tea)<br /><br />â˜… Bathroom<br />Shampoo <br />Body Soap <br />Washing machine <br />Hair dryer<br />Towel<br /><br />â˜… Bedroom â˜…<br /> Digital Keypad door lock <br /> 8 Bed <br />Extra Sofa Bed ( For peak seasons ),Good access<br />10 minutes walk from JR Shin-Okubo Station<br />15 minutes walk from JR Shinjuku<br />4 minutes walk from Higashi Shinjuku Station<br /><br />Good location<br />Walking distance of popular Korean Town and Golden Gai & Kabukicho.<br />3 minutes walk to Don Quijote (24 hour supermarket)<br />1 minute walk to the convenience store,https://a0.muscache.com/pictures/miso/Hosting-5128293/original/ac48d48e-26a8-4dcc-a611-9d2306053ff5.jpeg,35.69872,139.70276,Shared room in rental unit,8,1,1 shared bath,1,8,"[""Paid parking off premises"", ""Hangers"", ""Central air conditioning"", ""Exterior or entryway security camera present"", ""Coffee"", ""Fast wifi \u2013 194 Mbps"", ""Bed linens"", ""Freezer"", ""Carbon monoxide alarm"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""City skyline view"", ""Room-darkening shades"", ""Bidet"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Paid parking lot on premises"", ""Body soap"", ""Shared patio or balcony"", ""Dining table"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Gas stove"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Central heating"", ""Books and reading material"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Elevator"", ""Kitchen"", ""27 inch TV"", ""Host greets you"", ""Dishes and silverware"", ""Microwave""]",6751,185,20,0,4.88,4.87,4.85,4.96,4.98,4.88,4.83,f,1.53,Tokyo
5198467,https://www.airbnb.com/rooms/5198467,Wonderful Japanese style OTOME! (*Â´Ï‰ï½€),"In this area, there is a cityscape with the atmosphere of Tokyo downtown.<br />Also, the Yanesen area is an area where the shrines and Buddhist temples are very many, yet the very charming area of the city center.There are many very delicious small restaurants, and many specialty stores such as grocery stores and butchers are also attractive.Please enjoy living in the Yanesen area, which has been cherished by local residents.<br />There are many customers from overseas, and some people can use it repeatedly every year.<br />The price is the same for up to 3 people.There is an extra charge from 4 people.<br />Architect's design that won the Grand Prix of the Landscape Award.<br /> It is a rare building of wonderful Japanese style.<br />Accommodation for 7 guests in central Tokyo<br />It is near from famous sightseeing spots, YANAKA, SENDGI, NEZU (YANESEN).<br />It is very clean!!!","Wonderful Japanese style OTOME! (*Â´Ï‰ï½€)In this area, there is a cityscape with the atmosphere of Tokyo downtown.<br />Also, the Yanesen area is an area where the shrines and Buddhist temples are very many, yet the very charming area of the city center.There are many very delicious small restaurants, and many specialty stores such as grocery stores and butchers are also attractive.Please enjoy living in the Yanesen area, which has been cherished by local residents.<br />There are many customers from overseas, and some people can use it repeatedly every year.<br />The price is the same for up to 3 people.There is an extra charge from 4 people.<br />Architect's design that won the Grand Prix of the Landscape Award.<br /> It is a rare building of wonderful Japanese style.<br />Accommodation for 7 guests in central Tokyo<br />It is near from famous sightseeing spots, YANAKA, SENDGI, NEZU (YANESEN).<br />It is very clean!!!","It is also within walking distance to Yanaka Ginza.<br />è°·ä¸­éŠ€åº§ã¯ã€æ±Ÿæˆ¸æ™‚ä»£ã«ã•ã‹ã®ã¼ã‚‹ãã®é›°å›²æ°—ã«å®šè©•ãŒã‚ã‚Šã¾ã™ã€‚ é•·ã•175ãƒ¡ãƒ¼ãƒˆãƒ«ã€å¹…5ã€œ6ãƒ¡ãƒ¼ãƒˆãƒ«ã§ã€é€šã‚Šã¯70ä»¥ä¸Šã®ã‚·ãƒ§ãƒƒãƒ—ã§ã„ã£ã±ã„ã§ã™ã€‚æ±äº¬ä¸‹ç”ºã®è·¯åœ°ã¨å¿«é©ãªç”Ÿæ´»ã‚’ãŠæ¥½ã—ã¿ãã ã•ã„ã€‚<br /><br />The property is close to Yanaka Ginza! <br />Yanaka Ginza is the center of commerce of Yanaka City and is prized for its atmosphere which brings you back to the Edo Period. At 175 meters long and 5-6 meters wide, the street is packed with 70 shops.",https://a0.muscache.com/pictures/64995336/f72872e5_original.jpg,35.72129,139.76323,Entire home,7,,1 bath,2,,"[""Hangers"", ""Heating"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Shampoo"", ""Outdoor furniture"", ""Stove"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""Air conditioning"", ""Oven"", ""Iron"", ""Dining table"", ""Laundromat nearby"", ""Lockbox"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Hot water kettle"", ""TV with standard cable"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""Toaster"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Private patio or balcony"", ""Dishes and silverware"", ""Microwave""]",,64,7,1,4.81,4.87,4.9,4.97,4.94,4.78,4.67,f,0.53,Tokyo
5217466,https://www.airbnb.com/rooms/5217466,#411 Private Cozy Apt. in Tokyo,"It takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.","#411 Private Cozy Apt. in TokyoIt takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.",5 min walk to Fujimidai Sta. on Seibu Ikebukuro Line. 15 min ride to Ikebukuro.<br />There are lots of shops as well as plenty of places to eat around Fujimidai Sta.<br />You can watch beautiful cherry blossoms in spring.,https://a0.muscache.com/pictures/7a1bff7b-515d-420a-83a8-0bbc6433ecbd.jpg,35.73404,139.63128,Entire rental unit,2,1,1 bath,1,1,"[""Hangers"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Paid parking lot off premises"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Mini fridge"", ""Air conditioning"", ""Body soap"", ""Cleaning products"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Conditioner"", ""Hot water"", ""TV"", ""Kitchen"", ""Induction stove"", ""Dishes and silverware"", ""Microwave""]",12632,114,9,0,4.85,4.9,4.87,4.91,4.96,4.74,4.81,f,0.95,Tokyo
1298200,https://www.airbnb.com/rooms/1298200,Pine House 2 Bed Room + 2 Toilets,"We may be able to offer Late-check-out until 7pm on the check out date & Early-check-in from 11:30am. But please ask us this Late-check-out & Early-check-in availability before booking here.<br /><br />Good access to major sightseeing spots (20 ~ 55 minutes by walking+train+transfer)<br /><br />-We will pick you up at Aoto Station and drive you to the apartment for check-in.(1 time for 1 reservation)(easy access from NRT&HND Airport).<br /><br />At night it is a quiet residential area, so no parties please.","Pine House 2 Bed Room + 2 ToiletsWe may be able to offer Late-check-out until 7pm on the check out date & Early-check-in from 11:30am. But please ask us this Late-check-out & Early-check-in availability before booking here.<br /><br />Good access to major sightseeing spots (20 ~ 55 minutes by walking+train+transfer)<br /><br />-We will pick you up at Aoto Station and drive you to the apartment for check-in.(1 time for 1 reservation)(easy access from NRT&HND Airport).<br /><br />At night it is a quiet residential area, so no parties please.","Away from hustle and bustle of downtown, but just train rides to all the action.<br />Quaint neighborhood.<br /><br />Many family-run shops and restaurants.<br /><br />30 seconds ~ 1minutes to coin-car-parking<br /><br />5 minutes walk to the local station<br /><br />7 minute walk to the Supermarket and 24 hour convenience stores. <br />2 minute walk to river-side where you can jog or stroll.<br />15 minute walk to the public gym.",https://a0.muscache.com/pictures/97555979/877f8f00_original.jpg,35.73987,139.85176,Entire home,3,2,2 baths,2,4,"[""Lion conditioner"", ""Paid parking off premises"", ""Coffee maker"", ""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Coffee"", ""Lion body soap"", ""Bed linens"", ""Safe"", ""Freezer"", ""Carbon monoxide alarm"", ""Paid dryer \u2013 In building"", ""Shampoo"", ""Stove"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Wine glasses"", ""Mini fridge"", ""Air conditioning"", ""Iron"", ""Dining table"", ""Cleaning products"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""TV"", ""Toaster"", ""Kitchen"", ""Private entrance"", ""Host greets you"", ""Dishes and silverware"", ""Microwave""]",26829,411,29,0,4.94,4.95,4.97,4.97,4.97,4.76,4.88,f,2.93,Tokyo
1306664,https://www.airbnb.com/rooms/1306664,3rd floor penthouse @ heart of TKO,ASK for the detail and dates.,3rd floor penthouse @ heart of TKOASK for the detail and dates.,,https://a0.muscache.com/pictures/23077913/d2fdacb7_original.jpg,35.70263,139.74147,Entire rental unit,2,1,1 bath,1,1,"[""Coffee maker"", ""Hangers"", ""Heating"", ""Coffee"", ""Safe"", ""Bed linens"", ""Freezer"", ""Carbon monoxide alarm"", ""Bathtub"", ""Shampoo"", ""Outdoor furniture"", ""First aid kit"", ""Fire extinguisher"", ""Marks and Web body soap"", ""Sound system with aux"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""Wine glasses"", ""Air conditioning"", ""Iron"", ""Dining table"", ""Cleaning products"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Books and reading material"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""TV"", ""Kitchen"", ""Washer"", ""Marks and Web conditioner"", ""Induction stove"", ""Private entrance"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Dishes and silverware"", ""Microwave""]",61714,214,9,1,4.89,4.87,4.89,4.88,4.85,4.88,4.69,f,1.57,Tokyo
1394124,https://www.airbnb.com/rooms/1394124,Solar power/Car space/near to park,"It is a three floor house with car space. We are using the solar power in the house. Big living room and toilet in each floor. The house locates in a quiet and peaceful local residential area. 2 minutes walking to the local food market. <br />The nearest station is Musashi-Koyama station, 6 mins walking from our house. There is famous walking shopping street with a lot of restaurants, shops, cafes.<br />3 mins walking from the house, there is big pubic park.<br />We provide free car space for one car.","Solar power/Car space/near to parkIt is a three floor house with car space. We are using the solar power in the house. Big living room and toilet in each floor. The house locates in a quiet and peaceful local residential area. 2 minutes walking to the local food market. <br />The nearest station is Musashi-Koyama station, 6 mins walking from our house. There is famous walking shopping street with a lot of restaurants, shops, cafes.<br />3 mins walking from the house, there is big pubic park.<br />We provide free car space for one car.","Close to Big park, and the station. There are many traditional Japanese temples near by. And there is a real good nature Onsen close to us.",https://a0.muscache.com/pictures/2b13f8b3-6979-460a-8c09-946de0d025a2.jpg,35.62039,139.69983,Entire home,10,2.5,2.5 baths,2,2,"[""Coffee maker"", ""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Paid parking lot off premises"", ""Shampoo"", ""First aid kit"", ""Crib"", ""Fire extinguisher"", ""Stove"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Pocket wifi"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Air conditioning"", ""Oven"", ""Body soap"", ""Iron"", ""Bikes"", ""Cleaning products"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Lockbox"", ""Ethernet connection"", ""Conditioner"", ""Refrigerator"", ""Free parking on premises"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""TV"", ""Toaster"", ""Kitchen"", ""Dishwasher"", ""Private entrance"", ""Dishes and silverware"", ""Microwave""]",37071,328,36,2,4.79,4.71,4.56,4.86,4.93,4.71,4.7,f,2.36,Tokyo
5231172,https://www.airbnb.com/rooms/5231172,"#2 Workdesk/Discover local life, culture & People","Hi, this is Toshi, an English speaker. Welcome to this neighborhood and my home. This area, called YaNeSen(Yanaka, Sendagi, Nezu), has preserved the charm as creating a contrast of old and new at the same time. It's because of the tendency to re-purpose older buildings rather than rebuilding. My home is a big house in good condition even located in central Tokyo. I manage this house as enjoying sharing life. In a word, the best place to feel local life in Tokyo.","#2 Workdesk/Discover local life, culture & PeopleHi, this is Toshi, an English speaker. Welcome to this neighborhood and my home. This area, called YaNeSen(Yanaka, Sendagi, Nezu), has preserved the charm as creating a contrast of old and new at the same time. It's because of the tendency to re-purpose older buildings rather than rebuilding. My home is a big house in good condition even located in central Tokyo. I manage this house as enjoying sharing life. In a word, the best place to feel local life in Tokyo.","Super convenient location to get around Tokyo. <br />6 min walk from the nearest subway station. <br />A gate area to central Tokyo from airport. <br /><br />Here is a remaining authentic downtown in Tokyo. A quiet neighborhood with one of the most vivid local market street in Tokyo, beautiful sakura-lined cemetery, plenty of temples, old and new indie cafes, restaurants, shops and stalls, some of which have passed down through generations, and art galleries, etc. All of them are within 1-15 mins walking distance. So now here attracts both Japanese and foreigner visitors so much. Just lovely area.<br /><br />- Local shopping street, Yanaka Ginza (10 mins walk) <br />- Yanaka Cemetery (10 mins walk) <br />- Ueno Park (15 mins walk) <br />- University of Tokyo (15 mins walk)<br />- 24/7 convenience store (5 min walk)<br />- Supermarket (6 min walk) <br />- Drugstores (3 min walk)",https://a0.muscache.com/pictures/miso/Hosting-5231172/original/2e01dd2c-54f2-452c-baa2-1ce739d683f9.jpeg,35.72257,139.76271,Private room in home,2,2,2 shared baths,1,1,"[""Baking sheet"", ""Coffee maker"", ""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Coffee"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Bathtub"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""Wine glasses"", ""Air conditioning"", ""Oven"", ""Body soap"", ""Iron"", ""Dining table"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Blender"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Conditioner"", ""Smart lock"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""Kitchen"", ""Washer"", ""Hot tub"", ""Dishes and silverware"", ""Microwave""]",16715,22,5,1,4.86,4.86,4.82,4.76,5,4.86,4.91,f,0.19,Tokyo
5262640,https://www.airbnb.com/rooms/5262640,Private Cozy Apt in Tokyo 413,"It takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.","Private Cozy Apt in Tokyo 413It takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.","No smoking in the room<br />No outdoor shoes allowed in the room<br />Do not be noisy<br />Keep the garbage rules(I will show you how to take garbage out) <br />Turn off all electrical appliances when you go out. <br />Please send me your full-name and address before you arrive. <br />When check in, please show me your passport.",https://a0.muscache.com/pictures/281f8d6f-eb4a-4dfd-ab55-17a51092e3e1.jpg,35.73445,139.63139,Entire rental unit,2,1,1 bath,1,1,"[""Hangers"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Paid parking lot off premises"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Mini fridge"", ""Body soap"", ""Cleaning products"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Conditioner"", ""TV"", ""Kitchen"", ""AC - split type ductless system"", ""Induction stove"", ""Dishes and silverware"", ""Microwave""]",11053,69,8,0,4.83,4.91,4.87,4.94,4.88,4.65,4.77,f,0.58,Tokyo
5262658,https://www.airbnb.com/rooms/5262658,Private Cozy Apt in Tokyo 311,"It takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.","Private Cozy Apt in Tokyo 311It takes 5 min walk to Fujimidai Sta.. You can get on SeibIkebukuro Line, Subway Yuurakucho Line and Subway Fukutoshin Line. Ikebukuro 15 min, Ginza, Shinjuku and Shibuya within 30 min without having to transfer.",5 min walk to Fujimidai Sta. on Seibu Ikebukuro Line. 15 min ride to Ikebukuro.<br />There are lots of shops as well as plenty of places to eat around Fujimidai Sta.,https://a0.muscache.com/pictures/miso/Hosting-5262658/original/151419cf-6e89-4368-bbed-834f9325c468.jpeg,35.73588,139.63159,Entire rental unit,2,1,1 bath,1,1,"[""Hangers"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Paid parking lot off premises"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Mini fridge"", ""Air conditioning"", ""Body soap"", ""Cleaning products"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Conditioner"", ""Hot water"", ""TV"", ""Kitchen"", ""Induction stove"", ""Dishes and silverware"", ""Microwave""]",12632,143,9,1,4.84,4.86,4.9,4.93,4.91,4.57,4.72,f,1.19,Tokyo
5407938,https://www.airbnb.com/rooms/5407938,Heart of Shinjuku/Free Pocket Wifi/Homey^^,--Certified of Japan Private Lodging Business^^You can safely stay here!!<br />--Max 5ppl can be stay here!!<br />--Free portable wifi available. It can be helpful for your trip well^^<br />--Hi speed wifi available in my room^^ No stress!<br />--Comfortable 2 bunk beds and 1 more mattress available!!And always clean up here so much^^<br />--Great access to everywhere!! Best of journey!!!<br />--Please check the all of my reviews. It's easy to understand for my room and me^^<br /><br />I will do my best for your comfortable stay here!,Heart of Shinjuku/Free Pocket Wifi/Homey^^--Certified of Japan Private Lodging Business^^You can safely stay here!!<br />--Max 5ppl can be stay here!!<br />--Free portable wifi available. It can be helpful for your trip well^^<br />--Hi speed wifi available in my room^^ No stress!<br />--Comfortable 2 bunk beds and 1 more mattress available!!And always clean up here so much^^<br />--Great access to everywhere!! Best of journey!!!<br />--Please check the all of my reviews. It's easy to understand for my room and me^^<br /><br />I will do my best for your comfortable stay here!,"Very close to ""Kabukicho"" & ""Shinjuku sta""& every shopping area!!<br />But my apartment has residential area.Very quiet with deep sleep for sure!!<br />Great spot ""Golden Gai"" you can walk to there less than 10 min:)<br />Its very old and small town!!But make you funny for sure:)",https://a0.muscache.com/pictures/de7e6211-bef8-4e3b-8342-6183b5a6e017.jpg,35.69346,139.70823,Entire rental unit,5,,1 bath,1,,"[""Paid parking off premises"", ""Hangers"", ""Heating"", ""Bed linens"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Shampoo"", ""Stove"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Children\u2019s dinnerware"", ""Body soap"", ""Iron"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Lockbox"", ""Ethernet connection"", ""Dedicated workspace"", ""Conditioner"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""TV"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Private patio or balcony"", ""Dishes and silverware"", ""Microwave""]",,284,0,0,4.94,4.94,4.92,4.96,4.97,4.82,4.88,f,2.39,Tokyo
