id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
946048,https://www.airbnb.com/rooms/946048,Newly renovated small studio.  1 Month or more,Studio in the heart of downtown Jersey City. Minimum stay of 29 days. Convenient to commute to Manhattan in less than 30 min to most of the cool places in NYC. Approx 200 sqft (18m2) (small but you will have the convenience of privacy with a whole studio for yourself). New furniture. TV with Netflix. Includes kitchenette with Sink. Fridge & micro-oven available (No stove). Includes WiFi & Air Conditioner. Long built-in closet and south orientation & two large windows. Storage available off-unit.,Newly renovated small studio.  1 Month or moreStudio in the heart of downtown Jersey City. Minimum stay of 29 days. Convenient to commute to Manhattan in less than 30 min to most of the cool places in NYC. Approx 200 sqft (18m2) (small but you will have the convenience of privacy with a whole studio for yourself). New furniture. TV with Netflix. Includes kitchenette with Sink. Fridge & micro-oven available (No stove). Includes WiFi & Air Conditioner. Long built-in closet and south orientation & two large windows. Storage available off-unit.,"The neighborhood is safe and trendy. Itâ€™s a great neighborhood for New York City commuters and travelers as well as for those that want to enjoy a bit more calmness than Manhattan while being minutes away from it.<br /><br />Aside from the proximity to the underground transportation with Manhattan and other parts of New Jersey, you will have in less than 5 minutes walk a large diversity of exciting cafes, restaurants, bars, shops, yoga studios, gyms and a great supermarket (Keyfood).<br /><br />In less than 15 minutes walk you will reach a large shopping mall, a multiplex movie theater, several parks, and the riverside with some of the best views in the New York Metropolitan Area. If you want more shopping, next to the Newport Mall, you can find Shoprite, BJâ€™S Wholesale, Bed Bath & Beyond, The Home Depot and Target.<br /><br />Enjoy this studio, that accommodates 2 people. It also includes wifi.",https://a0.muscache.com/pictures/miso/Hosting-946048/original/ddb5e6ae-7ca0-4860-b049-9ed16d2e6a39.jpeg,40.72398,-74.05023,Entire rental unit,2,1,1 bath,1,1,"[""Kitchenette"", ""Room-darkening shades"", ""32 inch HDTV with Netflix, Roku"", ""Wifi"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Heating"", ""Clothing storage: closet"", ""Bed linens"", ""Portable fans"", ""Fire extinguisher"", ""Private entrance"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Mini fridge"", ""Private hot tub"", ""Coffee maker"", ""Smoke alarm"", ""Rice maker""]",91,23,0,0,4.83,4.78,4.78,4.96,4.91,4.87,4.86,f,0.23,New Jersey
971427,https://www.airbnb.com/rooms/971427,Nice Apt -10 minutes to Manhattan,"Large apartment in Downtown Jersey City, steps from the Grove street Path station, less than 10 minutes away from Downtown Manhattan (World Trade Center.)<br /><br />STR22-116","Nice Apt -10 minutes to ManhattanLarge apartment in Downtown Jersey City, steps from the Grove street Path station, less than 10 minutes away from Downtown Manhattan (World Trade Center.)<br /><br />STR22-116","Mercer Street is in the heart of Historic Downtown/Van Vorst areas of Jersey City anchored by the Grove Street PATH station.  When not exploring Manhattan, there is much to do in Jersey City.  These include:<br />* walking along the Hudson River Waterfront for great views of Manhattan or venturing over to Hoboken for the great bar scene<br />* checking out the great restaurants in the area<br />* visiting massive Liberty State Park which has ferry service to Ellis Island and the Statue of Liberty<br />* taking the kids to the Liberty Science Center <br />* attending the Farmers' Market or the live music performances at Grove Square: http://www.jcdowntown.org/<br />* shopping at the Newport Center Mall or the local boutiques scattered on Grove Street or finding a bargain at the flea market on Saturday's at Van Vorst Park",https://a0.muscache.com/pictures/14556984/0f70e64f_original.jpg,40.71839,-74.04522,Entire rental unit,3,1,1 bath,1,2,"[""TV with standard cable"", ""Wifi"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Heating"", ""Bed linens"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Microwave"", ""Window AC unit"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Host greets you"", ""Backyard"", ""Cooking basics""]",189,352,30,3,4.77,4.86,4.71,4.91,4.9,4.85,4.8,f,2.46,New Jersey
1276863,https://www.airbnb.com/rooms/1276863,Luxury Waterfront Apartment,Luxury Waterfront Apartment,Luxury Waterfront ApartmentLuxury Waterfront Apartment,,https://a0.muscache.com/pictures/19251609/21780753_original.jpg,40.7136,-74.03538,Entire rental unit,3,2,2 baths,2,2,"[""Wifi"", ""Washer"", ""Refrigerator"", ""Long term stays allowed"", ""Stove"", ""Heating"", ""Elevator"", ""Dishwasher"", ""TV"", ""Waterfront"", ""Free street parking"", ""Dishes and silverware"", ""Oven"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Essentials"", ""Dryer"", ""Coffee maker"", ""Kitchen"", ""Cooking basics""]",135,145,0,0,4.78,4.9,4.86,4.87,4.87,4.9,4.78,f,1.04,New Jersey
1280528,https://www.airbnb.com/rooms/1280528,Fantastic room with private bathroom close NYC!,"Enjoy this great bedroom with private bathroom. This room has queen size bed, work/desk area and large closet. You are welcome to use kitchen as much as you like. You get it in great neighborhood , just few minutes walking distance from Liberty State Park, where you have beautiful Manhattan view, ferry to Manhattan and to the Statue of Liberty , Liberty Science Center waterfront walking paths, great marina and fantastic restaurant.","Fantastic room with private bathroom close NYC!Enjoy this great bedroom with private bathroom. This room has queen size bed, work/desk area and large closet. You are welcome to use kitchen as much as you like. You get it in great neighborhood , just few minutes walking distance from Liberty State Park, where you have beautiful Manhattan view, ferry to Manhattan and to the Statue of Liberty , Liberty Science Center waterfront walking paths, great marina and fantastic restaurant.",,https://a0.muscache.com/pictures/miso/Hosting-1280528/original/dee83e2d-b710-4707-8572-0eeb6b4a9ab6.jpeg,40.7129,-74.06473,Private room in townhouse,2,1,1 private bath,1,1,"[""Safe"", ""Wifi"", ""Hot water"", ""Dining table"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Clothing storage: closet"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Hot water kettle"", ""First aid kit"", ""Free street parking"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Books and reading material""]",79,319,25,2,4.44,4.68,4.69,4.73,4.68,3.9,4.48,t,2.28,New Jersey
1282198,https://www.airbnb.com/rooms/1282198,(3) 24/7 Train Station 10 mins Ride to Manhattan,Hello and thanks for looking at my listing.  I'm here to provide you the best stay possible at a low cost. Please read my listing fully as we answer many of the common question in the listing.,(3) 24/7 Train Station 10 mins Ride to ManhattanHello and thanks for looking at my listing.  I'm here to provide you the best stay possible at a low cost. Please read my listing fully as we answer many of the common question in the listing.,,https://a0.muscache.com/pictures/21296062/97aef458_original.jpg,40.72953,-74.06909,Private room in townhouse,1,2,2 shared baths,1,1,"[""Keypad"", ""Wifi"", ""Hot water"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Shampoo"", ""Self check-in"", ""Heating"", ""Bed linens"", ""Paid parking off premises"", ""Hangers"", ""TV"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Backyard""]",64,74,1,0,4.65,4.65,4.69,4.89,4.82,4.29,4.42,f,0.53,New Jersey
1753670,https://www.airbnb.com/rooms/1753670,Room for females only 1 guest,"Medium furnished room for rent ,shared bathroom , kitchen and living room","Room for females only 1 guestMedium furnished room for rent ,shared bathroom , kitchen and living room",,https://a0.muscache.com/pictures/3bb0ddcd-91e2-4e41-a54c-a56c76a3815f.jpg,40.72741,-74.06976,Private room in rental unit,1,1,1 shared bath,1,1,"[""Drying rack for clothing"", ""Radiant heating"", ""Room-darkening shades"", ""Clothing storage: dresser"", ""Safe"", ""Wifi"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Shampoo"", ""Paid washer \u2013 In building"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Body soap"", ""First aid kit"", ""Dedicated workspace"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",95,35,25,3,4.89,4.91,4.94,4.89,5,4.74,4.83,f,1.37,New Jersey
1897139,https://www.airbnb.com/rooms/1897139,Luxury Furnished 1 Bedroom Apartment Jersey City,"Soaring 50 stories above the Hudson River, this glamorous tower has everything a traveler would need (and more!) for a trip to the NYC metro. Enjoy all the bells and whistles, including:<br />- Upscale furnishings, tall ceilings, and gourmet kitchens in every unit<br />- Resort-style building amenities such as an outdoor pool, theater room, gym, and 24/7 concierge<br />- Light rail steps from the front door and easy access to PATH<br />- Walkable neighborhood a block from Newport Centre","Luxury Furnished 1 Bedroom Apartment Jersey CitySoaring 50 stories above the Hudson River, this glamorous tower has everything a traveler would need (and more!) for a trip to the NYC metro. Enjoy all the bells and whistles, including:<br />- Upscale furnishings, tall ceilings, and gourmet kitchens in every unit<br />- Resort-style building amenities such as an outdoor pool, theater room, gym, and 24/7 concierge<br />- Light rail steps from the front door and easy access to PATH<br />- Walkable neighborhood a block from Newport Centre","Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything youâ€™d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, youâ€™ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, youâ€™re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",https://a0.muscache.com/pictures/prohost-api/Hosting-1897139/original/a7c439e3-01ea-42ae-bbcd-93a33188216b.jpeg,40.724545,-74.03591,Entire serviced apartment,3,1,1 bath,1,2,"[""Bath & Body Works conditioner"", ""Paid parking garage on premises \u2013 1 space"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Central heating"", ""Wifi"", ""Hot water"", ""Outdoor pool - available seasonally"", ""Dining table"", ""Hair dryer"", ""WHRILPOOL refrigerator"", ""Coffee"", ""Patio or balcony"", ""Long term stays allowed"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Bath & Body Works. shampoo"", ""Baking sheet"", ""Bath & Body Works body soap"", ""Freezer"", ""Elevator"", ""Blender"", ""Bed linens"", ""Exercise equipment"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Hot water kettle"", ""Paid parking off premises"", ""Iron"", ""Crib - available upon request"", ""Dedicated workspace"", ""Dishes and silverware"", ""Building staff"", ""Cleaning products"", ""Window guards"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Essentials"", ""Shower gel"", ""Central air conditioning"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""52 inch HDTV"", ""Bathtub"", ""Kitchen"", ""Stainless steel electric stove"", ""Cooking basics"", ""Shared gym in building""]",179,20,0,0,4.6,4.65,4.75,4.8,4.6,4.9,4.4,t,0.16,New Jersey
1897262,https://www.airbnb.com/rooms/1897262,Modern 2 Bedroom Apartment in Jersey Citys Newport,"Soaring 50 stories above the Hudson River, this glamorous tower has everything a traveler would need (and more!) for a trip to the NYC metro. Enjoy all the bells and whistles, including:<br />- Upscale furnishings, tall ceilings, and gourmet kitchens in every unit<br />- Resort-style building amenities such as an outdoor pool, theater room, gym, and 24/7 concierge<br />- Light rail steps from the front door and easy access to PATH<br />- Walkable neighborhood a block from Newport Centre","Modern 2 Bedroom Apartment in Jersey Citys NewportSoaring 50 stories above the Hudson River, this glamorous tower has everything a traveler would need (and more!) for a trip to the NYC metro. Enjoy all the bells and whistles, including:<br />- Upscale furnishings, tall ceilings, and gourmet kitchens in every unit<br />- Resort-style building amenities such as an outdoor pool, theater room, gym, and 24/7 concierge<br />- Light rail steps from the front door and easy access to PATH<br />- Walkable neighborhood a block from Newport Centre","Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything youâ€™d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, youâ€™ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, youâ€™re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",https://a0.muscache.com/pictures/prohost-api/Hosting-1897262/original/9f1c5eec-6f65-48b2-a438-f877c7390eb2.jpeg,40.724545,-74.03591,Entire serviced apartment,5,2,2 baths,2,2,"[""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Central heating"", ""Wifi"", ""Hot water"", ""Outdoor pool - available seasonally"", ""Dining table"", ""Hair dryer"", ""Coffee"", ""Long term stays allowed"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Bath & Body Works. conditioner"", ""Bath & Body Works. shampoo"", ""Baking sheet"", ""Paid valet parking on premises"", ""Freezer"", ""Elevator"", ""Blender"", ""Bed linens"", ""Exercise equipment"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Hot water kettle"", ""Paid parking off premises"", ""Iron"", ""Crib - available upon request"", ""Dedicated workspace"", ""Dishes and silverware"", ""Building staff"", ""Cleaning products"", ""Window guards"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Essentials"", ""Shower gel"", ""Central air conditioning"", ""Microwave"", ""Coffee maker"", ""Bath & Body Works. body soap"", ""Smoke alarm"", ""WHIRLPOOL refrigerator"", ""Pets allowed"", ""52 inch HDTV"", ""Bathtub"", ""Kitchen"", ""Stainless steel electric stove"", ""Cooking basics"", ""Shared gym in building""]",279,7,0,0,4.43,4.43,4.43,4.57,4.57,5,4.71,t,0.06,New Jersey
2149271,https://www.airbnb.com/rooms/2149271,"DWTN Jersey City Art Studio Apt, long term stays","Art studio apt. in downtown Jersey City.  Completely renovated with custom Murphy bed, radiant floor heating and A/C, gas cooktop, bathroom w/walk-in shower, and private street entrance.  It is a 12-min. walk to PATH station; then two stops to World Trade Center (NYC) or 6 stops to mid-town NYC.","DWTN Jersey City Art Studio Apt, long term staysArt studio apt. in downtown Jersey City.  Completely renovated with custom Murphy bed, radiant floor heating and A/C, gas cooktop, bathroom w/walk-in shower, and private street entrance.  It is a 12-min. walk to PATH station; then two stops to World Trade Center (NYC) or 6 stops to mid-town NYC.","Jersey City is exploding with new restaurants, high rises, and notoriety ... it is  the new hot spot to live in the NYC metro area.  You will find one of the best restaurants (Madame Claude's) one block from my place, but there are lots of great bars and restaurants nearby.  <br /><br />RESTAURANTS/BARS:<br />Madame Claude's - amazing French food, killer brunch, fantastic Parisian music Thursday nights ... get a reservation.  (1 min. walk)<br />Cellar 335 - very cool spot, global eats, tiki themed (1 min)<br />White Star - local dive bar w/solid food  (3 min.)<br />Porta - great pizza  (10 min.)<br />Taqueria - best Mexican food around, great fish/pork tacos  (13 min.)<br />Talde - pricey, but memorable  (10 min.)<br />Mathews - upscale, menu for everyone  (12 min.)<br />Ibby's Falafel - great falafel sandwich  (14 min.)<br />Pet Shop - used to be local pet shop, now it's a bar  (8 min.)<br />Dullboy - cocktail lounge hip w/NYC vibe  (12 min.)<br />BeClaws - if you want seafood  (7 min",https://a0.muscache.com/pictures/35bf1fd5-ba83-42c8-a51f-c8282176e8b2.jpg,40.72508,-74.0512,Entire rental unit,3,1,1 bath,0,1,"[""Keypad"", ""Ethernet connection"", ""Hot water"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Patio or balcony"", ""Long term stays allowed"", ""Fast wifi \u2013 373 Mbps"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Heating"", ""Baking sheet"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""KitchenAid gas stove"", ""Paid parking off premises"", ""Dishwasher"", ""Hangers"", ""Luggage dropoff allowed"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Dishes and silverware"", ""Oven"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Backyard"", ""Cooking basics""]",185,30,0,0,4.77,4.87,4.7,4.97,4.77,4.77,4.73,f,0.31,New Jersey
2168009,https://www.airbnb.com/rooms/2168009,2B/2Ba Maximalist Apt Close 2NYC,"Welcome to my dreamland! Inside you will find a mixture of vintage finds with a focus on pop culture + 80s/90s aesthetic , along with a modern maximalist flair. Enjoy my eclectic album collection and original Nintendo Entertainment System. You will have full access to whatever treats are in the fridge, a sometimes stocked pantry and bar cart. Natural light beams into this apartment all day long! We are a pet friendly home and include a large crate, food container and toys for your furry friend.","2B/2Ba Maximalist Apt Close 2NYCWelcome to my dreamland! Inside you will find a mixture of vintage finds with a focus on pop culture + 80s/90s aesthetic , along with a modern maximalist flair. Enjoy my eclectic album collection and original Nintendo Entertainment System. You will have full access to whatever treats are in the fridge, a sometimes stocked pantry and bar cart. Natural light beams into this apartment all day long! We are a pet friendly home and include a large crate, food container and toys for your furry friend.","Jersey City Heights is enchanting newcomers for its charm, strong sense of community and thriving local business scene. <br /><br />The Heights overlooks Hoboken from the Palisades, and because Hoboken is a historic district with height restrictions there are no high rises affording the Heights protected NYC views. Central Avenue and Palisade Avenue boast immaculate Manhattan skyline and Hudson River vistas.<br /><br />Jersey City Heights retains the feeling of a small town and is very walkable. I would describe the Heights as youthful, energetic and extremely diverse.",https://a0.muscache.com/pictures/hosting/Hosting-2168009/original/a8c05608-c370-4533-8283-06ce3a28e35b.jpeg,40.74822,-74.04853,Entire rental unit,4,2,2 baths,2,2,"[""Drying rack for clothing"", ""BBQ grill"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Safe"", ""Cleaning available during stay"", ""Wifi"", ""Hot water"", ""Theme room"", ""Dining table"", ""Refrigerator"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Coffee"", ""Stainless steel single oven"", ""Professional Salon Quality conditioner"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Free washer \u2013 In unit"", ""Heating"", ""Paid street parking off premises"", ""Baking sheet"", ""Freezer"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Exercise equipment"", ""Smart lock"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Record player"", ""Iron"", ""Dedicated workspace"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Game console"", ""Shower gel"", ""Central air conditioning"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Bathtub"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Barbecue utensils"", ""Cooking basics"", ""Books and reading material"", ""Professional Salon Quality shampoo"", ""Board games""]",245,23,17,2,5,5,4.91,5,4.96,4.78,4.87,f,1.56,New Jersey
